County,Year,MME,State,Population
Houston,2008,610922381437.3358,Georgia,.
Houston,2009,647495239320.6614,Georgia,.
Houston,2010,861928021021.0546,Georgia,.
Houston,2011,1106337951070.4785,Georgia,.
Houston,2012,1100002841270.791,Georgia,.
Houston,2013,938093546939.2692,Georgia,.
Houston,2014,799937370470.3632,Georgia,.
Irwin,2006,353078309.1,Georgia,.
Irwin,2007,414413973.63,Georgia,.
Irwin,2008,576452351.3100001,Georgia,.
Irwin,2009,547718423.3625001,Georgia,.
Irwin,2010,1222132743.125,Georgia,.
Irwin,2011,1162164502.0124998,Georgia,.
Irwin,2012,1582712038.35,Georgia,.
Irwin,2013,2182937185.2225003,Georgia,.
Irwin,2014,1413689522.675,Georgia,.
Jackson,2006,56637582228.22909,Georgia,.
Jackson,2007,76808636048.16545,Georgia,.
Jackson,2008,124443122655.2854,Georgia,.
Jackson,2009,170289256477.81247,Georgia,.
Jackson,2010,267710344527.1716,Georgia,.
Jackson,2011,320892619969.37256,Georgia,.
Jackson,2012,365149761516.9054,Georgia,.
Jackson,2013,367999100443.74426,Georgia,.
Jackson,2014,302029124559.428,Georgia,.
Jasper,2006,1119413180.0475,Georgia,.
Jasper,2007,1778799064.8825,Georgia,.
Jasper,2008,2813124128.4300003,Georgia,.
Jasper,2009,2242018554.8424377,Georgia,.
Jasper,2010,4704177293.375,Georgia,.
Jasper,2011,3840729867.6875,Georgia,.
Jasper,2012,3994968104.265,Georgia,.
Jasper,2013,3311754243.05,Georgia,.
Jasper,2014,3568896024.75,Georgia,.
Jeff davis,2006,4778873031.63,Georgia,.
Jeff davis,2007,6013823511.804187,Georgia,.
Jeff davis,2008,7667014032.986401,Georgia,.
Jeff davis,2009,7318608973.019836,Georgia,.
Jeff davis,2010,16428138360.945477,Georgia,.
Jeff davis,2011,30314042138.1178,Georgia,.
Jeff davis,2012,27253774122.798878,Georgia,.
Jeff davis,2013,26892960333.662502,Georgia,.
Jeff davis,2014,18538056071.375,Georgia,.
Jefferson,2006,6957408092.271,Georgia,.
Jefferson,2007,5713374876.698001,Georgia,.
Jefferson,2008,6067177121.7225,Georgia,.
Jefferson,2009,7140577131.952499,Georgia,.
Jefferson,2010,11744952250.354874,Georgia,.
Jefferson,2011,19815998253.400925,Georgia,.
Jefferson,2012,24197089602.523552,Georgia,.
Jefferson,2013,17512825836.239998,Georgia,.
Jefferson,2014,14274066317.325,Georgia,.
Jenkins,2006,1449401153.955,Georgia,.
Jenkins,2007,1288419815.232,Georgia,.
Jenkins,2008,1446463131.98,Georgia,.
Jenkins,2009,1279621393.9125,Georgia,.
Jenkins,2010,2671015634.64,Georgia,.
Jenkins,2011,3181196634.1650004,Georgia,.
Jenkins,2012,3601758506.4,Georgia,.
Jenkins,2013,3831609002.71,Georgia,.
Jenkins,2014,4433696701.74,Georgia,.
Johnson,2006,878336757.39,Georgia,.
Johnson,2007,1238333343.546,Georgia,.
Johnson,2008,1022270714.9295,Georgia,.
Johnson,2009,942112745.6,Georgia,.
Johnson,2010,1717424954.05,Georgia,.
Johnson,2011,1740960845.66,Georgia,.
Johnson,2012,1880497099.5575,Georgia,.
Johnson,2013,1747601888.2565248,Georgia,.
Johnson,2014,1713137125.3149998,Georgia,.
Jones,2006,2382036550.5865498,Georgia,.
Jones,2007,3434264817.2912626,Georgia,.
Jones,2008,6921412683.7984,Georgia,.
Jones,2009,10793041082.502502,Georgia,.
Jones,2010,15554205256.603651,Georgia,.
Jones,2011,15713595176.165165,Georgia,.
Jones,2012,16249553538.1536,Georgia,.
Jones,2013,17296958795.7672,Georgia,.
Jones,2014,18834462449.67595,Georgia,.
Lamar,2006,2119033107.807,Georgia,.
Lamar,2007,3620067360.545,Georgia,.
Lamar,2008,5186125952.4375,Georgia,.
Lamar,2009,5884905132.309999,Georgia,.
Lamar,2010,8233402639.467639,Georgia,.
Lamar,2011,10215406329.030676,Georgia,.
Lamar,2012,9603555541.02,Georgia,.
Lamar,2013,10072589989.021296,Georgia,.
Lamar,2014,7565688002.6,Georgia,.
Lanier,2006,891984719.16,Georgia,.
Lanier,2007,959221546.61,Georgia,.
Lanier,2008,1294466969.0340002,Georgia,.
Lanier,2009,1562255854.6049998,Georgia,.
Lanier,2010,1966847030.4,Georgia,.
Lanier,2011,2239638024.9,Georgia,.
Lanier,2012,1652556837.12,Georgia,.
Lanier,2013,1421498555.27,Georgia,.
Lanier,2014,1235299680.2625,Georgia,.
Laurens,2006,150231548364.375,Georgia,.
Laurens,2007,185462546732.1856,Georgia,.
Laurens,2008,194812677509.6064,Georgia,.
Laurens,2009,171372726195.25494,Georgia,.
Laurens,2010,237706285525.40317,Georgia,.
Laurens,2011,255136937934.3843,Georgia,.
Laurens,2012,257849309311.16827,Georgia,.
Laurens,2013,229699550553.2728,Georgia,.
Laurens,2014,167509185942.53,Georgia,.
Lee,2006,587661150.3,Georgia,.
Lee,2007,961399889.695,Georgia,.
Lee,2008,1276730536.3873873,Georgia,.
Lee,2009,1630916069.93,Georgia,.
Lee,2010,1746314394.5999997,Georgia,.
Lee,2011,4669217670.4575,Georgia,.
Lee,2012,7197991641.9908,Georgia,.
Lee,2013,8391912288.925,Georgia,.
Lee,2014,7448167129.612125,Georgia,.
Liberty,2006,10894757945.0775,Georgia,.
Liberty,2007,15612235594.488,Georgia,.
Liberty,2008,19898666418.02444,Georgia,.
Liberty,2009,21641720418.1493,Georgia,.
Liberty,2010,31226397761.7,Georgia,.
Liberty,2011,40870111762.2,Georgia,.
Liberty,2012,41952431329.237495,Georgia,.
Liberty,2013,40213698755.0325,Georgia,.
Liberty,2014,37254106748.565,Georgia,.
Lincoln,2006,574898145.5325,Georgia,.
Lincoln,2007,588920849.37,Georgia,.
Lincoln,2008,762271318.25,Georgia,.
Lincoln,2009,930740946.0375,Georgia,.
Lincoln,2010,1278613255.95,Georgia,.
Lincoln,2011,1184767554.825,Georgia,.
Lincoln,2012,1264264486.002625,Georgia,.
Lincoln,2013,1667359506.7895875,Georgia,.
Lincoln,2014,1267205150.835,Georgia,.
Long,2006,113945739.05,Georgia,.
Long,2007,141017284.584,Georgia,.
Long,2008,237598244.3625,Georgia,.
Long,2009,290991632.95,Georgia,.
Long,2010,745845437.5125,Georgia,.
Long,2011,552110162.2400001,Georgia,.
Long,2012,610817045.58,Georgia,.
Long,2013,452047520.0,Georgia,.
Long,2014,322127395.45,Georgia,.
Lowndes,2006,188285686084.5805,Georgia,.
Lowndes,2007,256800981800.3485,Georgia,.
Lowndes,2008,370934102808.4612,Georgia,.
Lowndes,2009,413586446518.9383,Georgia,.
Lowndes,2010,527641826416.03,Georgia,.
Lowndes,2011,637372873162.9403,Georgia,.
Lowndes,2012,751377493310.6002,Georgia,.
Lowndes,2013,613950732621.1968,Georgia,.
Lowndes,2014,520304890118.25104,Georgia,.
Lumpkin,2006,5809742750.630001,Georgia,.
Lumpkin,2007,8987018246.907999,Georgia,.
Lumpkin,2008,8990210860.470001,Georgia,.
Lumpkin,2009,9464705112.557062,Georgia,.
Lumpkin,2010,13621310370.7175,Georgia,.
Lumpkin,2011,19091513675.18,Georgia,.
Lumpkin,2012,23263310856.555,Georgia,.
Lumpkin,2013,19750172138.675003,Georgia,.
Lumpkin,2014,21982910610.37,Georgia,.
Macon,2006,3460686099.1142497,Georgia,.
Macon,2007,4112751804.070313,Georgia,.
Macon,2008,5088607069.964262,Georgia,.
Macon,2009,4226159102.134613,Georgia,.
Macon,2010,7016427217.0475,Georgia,.
Macon,2011,5431239361.194987,Georgia,.
Macon,2012,6832126772.755313,Georgia,.
Macon,2013,7758598350.561324,Georgia,.
Macon,2014,6042114854.017287,Georgia,.
Madison,2006,17241650831.85245,Georgia,.
Madison,2007,28132362563.18185,Georgia,.
Madison,2008,35555155856.493004,Georgia,.
Madison,2009,35798382165.0,Georgia,.
Madison,2010,51482518685.43749,Georgia,.
Madison,2011,56834518959.735,Georgia,.
Madison,2012,64113437894.92744,Georgia,.
Madison,2013,80383113331.06319,Georgia,.
Madison,2014,80006699345.0302,Georgia,.
Marion,2006,95933699.9225,Georgia,.
Marion,2007,112743129.4,Georgia,.
Marion,2008,111048823.1,Georgia,.
Marion,2009,107882266.59,Georgia,.
Marion,2010,241543173.15,Georgia,.
Marion,2011,155989192.86,Georgia,.
Marion,2012,8329139.820000001,Georgia,.
Marion,2013,74994322.335,Georgia,.
Marion,2014,83161862.815,Georgia,.
Mcduffie,2006,12230207011.62,Georgia,.
Mcduffie,2007,14593794799.888,Georgia,.
Mcduffie,2008,21495621435.2765,Georgia,.
Mcduffie,2009,24499605724.125,Georgia,.
Mcduffie,2010,31955036040.950005,Georgia,.
Mcduffie,2011,40929626435.1975,Georgia,.
Mcduffie,2012,42161640283.47075,Georgia,.
Mcduffie,2013,46180139927.1625,Georgia,.
Mcduffie,2014,36430402217.48444,Georgia,.
Mcintosh,2006,4535150207.400001,Georgia,.
Mcintosh,2007,4241900196.650512,Georgia,.
Mcintosh,2008,5641189220.35,Georgia,.
Mcintosh,2009,9527232746.5479,Georgia,.
Mcintosh,2010,14123447061.57,Georgia,.
Mcintosh,2011,24419417285.535,Georgia,.
Mcintosh,2012,25331589432.100677,Georgia,.
Mcintosh,2013,11984380738.8875,Georgia,.
Mcintosh,2014,7808490360.400001,Georgia,.
Meriwether,2006,4358166026.559999,Georgia,.
Meriwether,2007,8374362943.429999,Georgia,.
Meriwether,2008,9881141152.08,Georgia,.
Meriwether,2009,10489713272.6925,Georgia,.
Meriwether,2010,12631791723.284998,Georgia,.
Meriwether,2011,14583101766.48,Georgia,.
Meriwether,2012,16092034450.935,Georgia,.
Meriwether,2013,12798575534.78,Georgia,.
Meriwether,2014,9581485378.575,Georgia,.
Miller,2006,504671540.025,Georgia,.
Miller,2007,558435594.82,Georgia,.
Miller,2008,659804845.1875001,Georgia,.
Miller,2009,774483441.7260876,Georgia,.
Miller,2010,968215983.795,Georgia,.
Miller,2011,1117769887.9499998,Georgia,.
Miller,2012,1246464264.3200002,Georgia,.
Miller,2013,1047924236.4525,Georgia,.
Miller,2014,1022349311.3875,Georgia,.
Mitchell,2006,4710713359.200001,Georgia,.
Mitchell,2007,6593006073.655087,Georgia,.
Mitchell,2008,6543864986.72,Georgia,.
Mitchell,2009,7460947212.5034,Georgia,.
Mitchell,2010,10708822294.17,Georgia,.
Mitchell,2011,15718135126.4875,Georgia,.
Mitchell,2012,22292040821.125,Georgia,.
Mitchell,2013,26092800726.3,Georgia,.
Mitchell,2014,19502523507.445,Georgia,.
Monroe,2006,9754031739.48,Georgia,.
Monroe,2007,14741548156.086498,Georgia,.
Monroe,2008,14143741628.171995,Georgia,.
Monroe,2009,15458788699.5927,Georgia,.
Monroe,2010,23470236468.9,Georgia,.
Monroe,2011,26481606146.205,Georgia,.
Monroe,2012,20136752066.227497,Georgia,.
Monroe,2013,17231126291.999996,Georgia,.
Monroe,2014,11668542395.935,Georgia,.
Montgomery,2006,42600555.525,Georgia,.
Montgomery,2007,42120879.549,Georgia,.
Montgomery,2008,83544208.9375,Georgia,.
Montgomery,2009,75326321.35,Georgia,.
Montgomery,2010,155888838.29999998,Georgia,.
Montgomery,2011,97851066.3,Georgia,.
Montgomery,2012,159074867.17499998,Georgia,.
Montgomery,2013,240708365.625,Georgia,.
Montgomery,2014,432562937.2,Georgia,.
Morgan,2006,4855583337.319,Georgia,.
Morgan,2007,5639332722.0159,Georgia,.
Morgan,2008,6836494032.1155,Georgia,.
Morgan,2009,9243308826.605,Georgia,.
Morgan,2010,13081980982.673248,Georgia,.
Morgan,2011,12960809143.02,Georgia,.
Morgan,2012,17556987472.237953,Georgia,.
Morgan,2013,20880632476.635,Georgia,.
Morgan,2014,18454853389.8625,Georgia,.
Murray,2006,20846067215.15407,Georgia,.
Murray,2007,28228363163.344074,Georgia,.
Murray,2008,42690833334.072,Georgia,.
Murray,2009,54532784411.33001,Georgia,.
Murray,2010,66798688621.38456,Georgia,.
Murray,2011,83512885961.89226,Georgia,.
Murray,2012,90075671857.40198,Georgia,.
Murray,2013,94814197454.6767,Georgia,.
Murray,2014,74240717405.29805,Georgia,.
Muscogee,2006,785159780306.3511,Georgia,.
Muscogee,2007,1054199093395.7296,Georgia,.
Muscogee,2008,1241186175578.8003,Georgia,.
Muscogee,2009,1406291934307.8303,Georgia,.
Muscogee,2010,1864544470259.201,Georgia,.
Muscogee,2011,2371217842845.694,Georgia,.
Muscogee,2012,2703764306858.852,Georgia,.
Muscogee,2013,2295729082182.274,Georgia,.
Muscogee,2014,1378779767851.762,Georgia,.
Newton,2006,86136355590.5337,Georgia,.
Newton,2007,112982572143.99094,Georgia,.
Newton,2008,141254900277.65952,Georgia,.
Newton,2009,168791576908.2912,Georgia,.
Newton,2010,195301510142.31644,Georgia,.
Newton,2011,230953519920.60352,Georgia,.
Newton,2012,220404697156.52585,Georgia,.
Newton,2013,210858446587.19,Georgia,.
Newton,2014,163622156899.08,Georgia,.
Oconee,2006,3858118599.663,Georgia,.
Oconee,2007,5691848445.3405,Georgia,.
Oconee,2008,6428521438.8705,Georgia,.
Oconee,2009,7097902901.69415,Georgia,.
Oconee,2010,8841872112.584263,Georgia,.
Oconee,2011,11579414971.699648,Georgia,.
Oconee,2012,11853648428.18575,Georgia,.
Oconee,2013,12365585519.2025,Georgia,.
Oconee,2014,12257684301.15375,Georgia,.
Oglethorpe,2006,661265099.671,Georgia,.
Oglethorpe,2007,1552939276.665,Georgia,.
Oglethorpe,2008,1375385690.1825,Georgia,.
Oglethorpe,2009,1896658165.7775,Georgia,.
Oglethorpe,2010,2819622577.76,Georgia,.
Oglethorpe,2011,2870448248.4125,Georgia,.
Oglethorpe,2012,3643867588.635,Georgia,.
Oglethorpe,2013,5329844503.2,Georgia,.
Oglethorpe,2014,5476297098.9,Georgia,.
Paulding,2006,162163532231.6445,Georgia,.
Paulding,2007,270263887147.5848,Georgia,.
Paulding,2008,289485149186.4782,Georgia,.
Paulding,2009,365127428814.3524,Georgia,.
Paulding,2010,427620381058.99725,Georgia,.
Paulding,2011,428406485948.8596,Georgia,.
Paulding,2012,410213287683.725,Georgia,.
Paulding,2013,380131720861.1694,Georgia,.
Paulding,2014,296805549314.13745,Georgia,.
Peach,2006,6289926774.50865,Georgia,.
Peach,2007,7974193323.1571,Georgia,.
Peach,2008,7683697450.061112,Georgia,.
Peach,2009,9395890576.613625,Georgia,.
Peach,2010,17487208195.729874,Georgia,.
Peach,2011,22874279219.25,Georgia,.
Peach,2012,24994025790.48,Georgia,.
Peach,2013,23373219813.0375,Georgia,.
Peach,2014,16198319317.95,Georgia,.
Pickens,2006,25446183770.198498,Georgia,.
Pickens,2007,42970924659.575966,Georgia,.
Pickens,2008,55102910940.31753,Georgia,.
Pickens,2009,51168249234.70178,Georgia,.
Pickens,2010,70117788801.17825,Georgia,.
Pickens,2011,99891781366.194,Georgia,.
Pickens,2012,103851996733.48885,Georgia,.
Pickens,2013,95014429562.29832,Georgia,.
Pickens,2014,86961677504.36018,Georgia,.
Pierce,2006,6514638650.744,Georgia,.
Pierce,2007,8015841587.042899,Georgia,.
Pierce,2008,8102739641.700001,Georgia,.
Pierce,2009,9016222494.436625,Georgia,.
Pierce,2010,31270536952.13084,Georgia,.
Pierce,2011,21160160107.91486,Georgia,.
Pierce,2012,20571994271.93906,Georgia,.
Pierce,2013,21373440944.3625,Georgia,.
Pierce,2014,23160746351.9718,Georgia,.
Pike,2006,1054382168.5125,Georgia,.
Pike,2007,911986080.6,Georgia,.
Pike,2008,897786854.055,Georgia,.
Pike,2009,970869884.125,Georgia,.
Pike,2010,1323685580.8125,Georgia,.
Pike,2011,1497373918.6520748,Georgia,.
Pike,2012,1811832166.35,Georgia,.
Pike,2013,1689169907.7,Georgia,.
Pike,2014,1628307557.6625,Georgia,.
Polk,2006,117001385280.69077,Georgia,.
Polk,2007,168337896831.34238,Georgia,.
Polk,2008,187352090272.2545,Georgia,.
Polk,2009,218843019462.2136,Georgia,.
Polk,2010,247637472068.28784,Georgia,.
Polk,2011,297205245319.71,Georgia,.
Polk,2012,281884301206.91254,Georgia,.
Polk,2013,255668760167.8,Georgia,.
Polk,2014,180077781774.885,Georgia,.
Pulaski,2006,5984063019.5895,Georgia,.
Pulaski,2007,7033710495.546562,Georgia,.
Pulaski,2008,8915946799.276688,Georgia,.
Pulaski,2009,11018579562.75545,Georgia,.
Pulaski,2010,15234232769.81051,Georgia,.
Pulaski,2011,21043744339.86064,Georgia,.
Pulaski,2012,24869111401.461487,Georgia,.
Pulaski,2013,26590702168.012497,Georgia,.
Pulaski,2014,24051026003.56,Georgia,.
Putnam,2006,3551417157.428,Georgia,.
Putnam,2007,4691865821.448037,Georgia,.
Putnam,2008,6025067987.555025,Georgia,.
Putnam,2009,6815190331.191075,Georgia,.
Putnam,2010,7420396153.9483,Georgia,.
Putnam,2011,8465318157.6223,Georgia,.
Putnam,2012,8401066344.049913,Georgia,.
Putnam,2013,7450872579.535,Georgia,.
Putnam,2014,7803337646.0325,Georgia,.
Rabun,2006,11679438417.6885,Georgia,.
Rabun,2007,17064019282.78215,Georgia,.
Rabun,2008,22668901818.80555,Georgia,.
Rabun,2009,26191403031.054317,Georgia,.
Rabun,2010,26657228504.02508,Georgia,.
Rabun,2011,28202401954.154,Georgia,.
Rabun,2012,30409858544.367188,Georgia,.
Rabun,2013,35872546339.695,Georgia,.
Rabun,2014,30895043638.00125,Georgia,.
Randolph,2006,154567828.11450002,Georgia,.
Randolph,2007,257320168.36785,Georgia,.
Randolph,2008,290336554.00365,Georgia,.
Randolph,2009,422066919.355,Georgia,.
Randolph,2010,693791857.465,Georgia,.
Randolph,2011,1142281384.0,Georgia,.
Randolph,2012,1115158283.32,Georgia,.
Randolph,2013,1172903202.3128126,Georgia,.
Randolph,2014,912386322.75,Georgia,.
Richmond,2006,497964245396.1742,Georgia,.
Richmond,2007,648957194444.1051,Georgia,.
Richmond,2008,833858958799.3165,Georgia,.
Richmond,2009,910733702152.3818,Georgia,.
Richmond,2010,1208788899464.8347,Georgia,.
Richmond,2011,1546317944769.15,Georgia,.
Richmond,2012,1718070324881.4724,Georgia,.
Richmond,2013,1767317724847.4995,Georgia,.
Richmond,2014,1451860828430.334,Georgia,.
Rockdale,2006,156092614432.16702,Georgia,.
Rockdale,2007,158217237948.90607,Georgia,.
Rockdale,2008,194796716060.2125,Georgia,.
Rockdale,2009,244088470108.36,Georgia,.
Rockdale,2010,308848181298.609,Georgia,.
Rockdale,2011,389953465545.7783,Georgia,.
Rockdale,2012,413690643498.6304,Georgia,.
Rockdale,2013,386717139352.423,Georgia,.
Rockdale,2014,327364237158.1449,Georgia,.
Schley,2006,36335752.044,Georgia,.
Schley,2007,51401901.0165,Georgia,.
Schley,2008,55609737.3365,Georgia,.
Schley,2009,54833461.9416,Georgia,.
Schley,2010,87783952.95,Georgia,.
Schley,2011,78101913.2914125,Georgia,.
Schley,2012,60501145.975,Georgia,.
Schley,2013,45542799.89999999,Georgia,.
Schley,2014,37521979.2375,Georgia,.
Screven,2006,1145720505.879,Georgia,.
Screven,2007,1663801350.176,Georgia,.
Screven,2008,2412960011.0175,Georgia,.
Screven,2009,2548151027.275,Georgia,.
Screven,2010,2651407136.64,Georgia,.
Screven,2011,3442341401.58,Georgia,.
Screven,2012,3228392726.7650247,Georgia,.
Screven,2013,3308833264.9550004,Georgia,.
Screven,2014,3396897694.6114497,Georgia,.
Seminole,2006,2028539413.9565,Georgia,.
Seminole,2007,2626281288.703125,Georgia,.
Seminole,2008,3186701325.1450124,Georgia,.
Seminole,2009,3424233553.7557497,Georgia,.
Seminole,2010,4372040754.811999,Georgia,.
Seminole,2011,5538228631.1856,Georgia,.
Seminole,2012,5476073901.105124,Georgia,.
Seminole,2013,6529885799.967501,Georgia,.
Seminole,2014,5146622052.18,Georgia,.
Spalding,2006,123449512465.054,Georgia,.
Spalding,2007,144592408345.7196,Georgia,.
Spalding,2008,174831782869.087,Georgia,.
Spalding,2009,183764473833.7568,Georgia,.
Spalding,2010,304780383996.8832,Georgia,.
Spalding,2011,332328286619.62787,Georgia,.
Spalding,2012,352260245588.3309,Georgia,.
Spalding,2013,336270980795.7516,Georgia,.
Spalding,2014,287867853412.81415,Georgia,.
Stephens,2006,71660303857.8609,Georgia,.
Stephens,2007,86510878110.9138,Georgia,.
Stephens,2008,112245630613.11247,Georgia,.
Stephens,2009,121768820323.03764,Georgia,.
Stephens,2010,159108982688.2647,Georgia,.
Stephens,2011,213972690378.42532,Georgia,.
Stephens,2012,174511522018.71573,Georgia,.
Stephens,2013,171005395152.1009,Georgia,.
Stephens,2014,156109619458.8946,Georgia,.
Stewart,2006,156271559.04999998,Georgia,.
Stewart,2007,157090864.1576625,Georgia,.
Stewart,2008,200928695.175,Georgia,.
Stewart,2009,312489694.35,Georgia,.
Stewart,2010,615630739.4000001,Georgia,.
Stewart,2011,584696230.0,Georgia,.
Stewart,2012,371793254.096925,Georgia,.
Stewart,2013,252092352.175,Georgia,.
Stewart,2014,155298398.62499997,Georgia,.
Sumter,2006,10402704944.064,Georgia,.
Sumter,2007,9957778255.259998,Georgia,.
Sumter,2008,11605247703.223764,Georgia,.
Sumter,2009,12178600051.507498,Georgia,.
Sumter,2010,17492110745.4575,Georgia,.
Sumter,2011,24139250017.2,Georgia,.
Sumter,2012,23786256802.800003,Georgia,.
Sumter,2013,28962245497.92,Georgia,.
Sumter,2014,28669657201.455,Georgia,.
Talbot,2006,14029373.4625,Georgia,.
Talbot,2011,994534.1,Georgia,.
Tattnall,2006,8563146974.415,Georgia,.
Tattnall,2007,16830339546.280998,Georgia,.
Tattnall,2008,23655748309.785,Georgia,.
Tattnall,2009,24515695189.44,Georgia,.
Tattnall,2010,33201677814.71135,Georgia,.
Tattnall,2011,28622553946.799995,Georgia,.
Tattnall,2012,29925182785.907497,Georgia,.
Tattnall,2013,28634383504.41,Georgia,.
Tattnall,2014,26693763950.534336,Georgia,.
Taylor,2006,1526677641.439,Georgia,.
Taylor,2007,1982507328.4238372,Georgia,.
Taylor,2008,1890976005.45,Georgia,.
Taylor,2009,1660444433.9625,Georgia,.
Taylor,2010,4132251313.56,Georgia,.
Taylor,2011,3140551082.1000004,Georgia,.
Taylor,2012,3978993768.0675,Georgia,.
Taylor,2013,4724295155.212501,Georgia,.
Taylor,2014,3561500495.86,Georgia,.
Telfair,2006,12111966808.816387,Georgia,.
Telfair,2007,10200134295.1375,Georgia,.
Telfair,2008,12723576114.5952,Georgia,.
Telfair,2009,13529362542.96,Georgia,.
Telfair,2010,33989340713.79296,Georgia,.
Telfair,2011,36459037361.88779,Georgia,.
Telfair,2012,22676359166.47184,Georgia,.
Telfair,2013,19504573977.423973,Georgia,.
Telfair,2014,12764345719.55,Georgia,.
Terrell,2006,213625585.75,Georgia,.
Terrell,2007,183449595.45,Georgia,.
Terrell,2008,191713890.375,Georgia,.
Terrell,2009,409921090.625,Georgia,.
Terrell,2010,488482066.4,Georgia,.
Terrell,2011,867471543.215,Georgia,.
Terrell,2012,1254224461.8,Georgia,.
Terrell,2013,1246705801.36,Georgia,.
Terrell,2014,1352020836.625,Georgia,.
Thomas,2006,19678243643.5,Georgia,.
Thomas,2007,25420708248.67035,Georgia,.
Thomas,2008,34346629787.229813,Georgia,.
Thomas,2009,36962910897.70657,Georgia,.
Thomas,2010,57407655875.65634,Georgia,.
Thomas,2011,69478350317.95529,Georgia,.
Thomas,2012,83853015359.48363,Georgia,.
Thomas,2013,67751379666.00567,Georgia,.
Thomas,2014,51136248443.785385,Georgia,.
Tift,2006,23183553134.30765,Georgia,.
Tift,2007,33519730279.53225,Georgia,.
Tift,2008,44568838776.96093,Georgia,.
Tift,2009,55664943173.30532,Georgia,.
Tift,2010,93067291431.34644,Georgia,.
Tift,2011,108107468215.34232,Georgia,.
Tift,2012,116218960441.92316,Georgia,.
Tift,2013,123378342672.34804,Georgia,.
Tift,2014,105490012822.0212,Georgia,.
Toombs,2006,49971870964.26315,Georgia,.
Toombs,2007,44912532232.7409,Georgia,.
Toombs,2008,51370919258.63999,Georgia,.
Toombs,2009,52541167122.255,Georgia,.
Toombs,2010,91948231730.025,Georgia,.
Toombs,2011,89217461787.87749,Georgia,.
Toombs,2012,77611009362.78183,Georgia,.
Toombs,2013,67387914125.79,Georgia,.
Toombs,2014,40499197260.7425,Georgia,.
Towns,2006,2250213729.355,Georgia,.
Towns,2007,3282784956.0620003,Georgia,.
Towns,2008,4760189657.465,Georgia,.
Towns,2009,5099384889.24,Georgia,.
Towns,2010,5998044542.61,Georgia,.
Towns,2011,8610844445.542501,Georgia,.
Towns,2012,9959820326.95,Georgia,.
Towns,2013,9790689365.1125,Georgia,.
Towns,2014,7634378678.0625,Georgia,.
Treutlen,2006,1207992858.5925,Georgia,.
Treutlen,2007,1559263328.55,Georgia,.
Treutlen,2008,2076913235.315,Georgia,.
Treutlen,2009,1733501715.2019749,Georgia,.
Treutlen,2010,3933031055.526125,Georgia,.
Treutlen,2011,3258444685.9275,Georgia,.
Treutlen,2012,3395564223.8775005,Georgia,.
Treutlen,2013,4161595772.355,Georgia,.
Treutlen,2014,2999364495.12,Georgia,.
Troup,2006,52976138279.64076,Georgia,.
Troup,2007,68717595171.7981,Georgia,.
Troup,2008,97123183281.74388,Georgia,.
Troup,2009,128779780552.6778,Georgia,.
Troup,2010,153400337023.58987,Georgia,.
Troup,2011,188366296855.82095,Georgia,.
Troup,2012,189382867229.472,Georgia,.
Troup,2013,156019626203.41302,Georgia,.
Troup,2014,112776949157.1425,Georgia,.
Turner,2006,984491032.5,Georgia,.
Turner,2007,828245667.1999999,Georgia,.
Turner,2008,848782952.4875001,Georgia,.
Turner,2009,1016542768.175,Georgia,.
Turner,2010,1810222407.7875,Georgia,.
Turner,2011,2289434466.475,Georgia,.
Turner,2012,2388312458.3,Georgia,.
Turner,2013,2431844745.2,Georgia,.
Turner,2014,2764394482.5452247,Georgia,.
Twiggs,2006,182999526.1,Georgia,.
Twiggs,2007,41610464.6625,Georgia,.
Twiggs,2008,56079735.685,Georgia,.
Twiggs,2009,90302358.1625,Georgia,.
Twiggs,2010,179735197.9875,Georgia,.
Twiggs,2011,200617132.5,Georgia,.
Twiggs,2012,160986014.375,Georgia,.
Twiggs,2013,205751971.125,Georgia,.
Twiggs,2014,140909103.3625,Georgia,.
Union,2006,7376933089.456,Georgia,.
Union,2007,10774889013.255564,Georgia,.
Union,2008,11834293355.970224,Georgia,.
Union,2009,15704939338.902502,Georgia,.
Union,2010,26143160458.27011,Georgia,.
Union,2011,27648582551.8,Georgia,.
Union,2012,29748361411.100903,Georgia,.
Union,2013,27131975004.38,Georgia,.
Union,2014,23103156070.61,Georgia,.
Upson,2006,18705340970.47975,Georgia,.
Upson,2007,26150011526.706123,Georgia,.
Upson,2008,33764646897.49873,Georgia,.
Upson,2009,33923347945.87537,Georgia,.
Upson,2010,53654112216.808495,Georgia,.
Upson,2011,52039843996.39427,Georgia,.
Upson,2012,56275462758.743805,Georgia,.
Upson,2013,58275538102.46999,Georgia,.
Upson,2014,49895783750.4,Georgia,.
Unknown,2006,35463407.849999994,Georgia,.
Walker,2006,72639112838.5,Georgia,.
Walker,2007,96382235689.3055,Georgia,.
Walker,2008,109846228732.1175,Georgia,.
Walker,2009,143116941881.41,Georgia,.
Walker,2010,163416313363.52,Georgia,.
Walker,2011,193589939418.04,Georgia,.
Walker,2012,191517882814.52515,Georgia,.
Walker,2013,125866013563.15253,Georgia,.
Walker,2014,94045716962.65,Georgia,.
Walton,2006,148710041021.06622,Georgia,.
Walton,2007,189297055238.48175,Georgia,.
Walton,2008,268233846167.10248,Georgia,.
Walton,2009,305915889463.9925,Georgia,.
Walton,2010,362442487926.5501,Georgia,.
Walton,2011,480888220171.8571,Georgia,.
